"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"287",12439,"Base_NNL_806","NNL",2,21,"right","female","5","24","Word vs Med FW","papiti.wav","padoti.wav",NA,4,-0.996502409603964,"Unfamiliar",1,7,1336,0,"Medial","Word vs FW",-21.5809554551323
"288",12440,"Base_NNL_806","NNL",2,21,"right","female","1","28","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.820638616656125,"Unfamiliar",5,8,1412,0,"Final","Word vs FW",-20.5809554551323
"289",12441,"Base_NNL_806","NNL",2,21,"right","female","5","35","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.429540957672635,"Unfamiliar",1,9,1384,0,"Initial","PW vs FW",-19.5809554551323
"290",12442,"Base_NNL_806","NNL",2,21,"right","female","1","12","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.429540957672635,"Unfamiliar",1,10,1333,1,"Initial","Word vs FW",-18.5809554551323
"291",12443,"Base_NNL_806","NNL",2,21,"right","female","5","13","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.539772457704594,"Unfamiliar",1,11,1128,0,"Initial","Word vs FW",-17.5809554551323
"292",12444,"Base_NNL_806","NNL",2,21,"right","female","5","29","Word vs Fin FW","golati.wav","golabu.wav",NA,1,1.07824849447084,"Unfamiliar",1,12,1241,0,"Final","Word vs FW",-16.5809554551323
"293",12445,"Base_NNL_806","NNL",2,21,"right","female","1","17","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.31107860864913,"Unfamiliar",1,13,1271,1,"Medial","Word vs FW",-15.5809554551323
"294",12446,"Base_NNL_806","NNL",2,21,"right","female","1","25","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.22985896637136,"Unfamiliar",1,14,1969,1,"Final","Word vs FW",-14.5809554551323
"295",12447,"Base_NNL_806","NNL",2,21,"right","female","1","39","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.23434873110733,"Unfamiliar",5,15,1421,0,"Initial","PW vs FW",-13.5809554551323
"296",12448,"Base_NNL_806","NNL",2,21,"right","female","5","14","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.23434873110733,"Unfamiliar",1,16,1306,0,"Initial","Word vs FW",-12.5809554551323
"297",12449,"Base_NNL_806","NNL",2,21,"right","female","1","1","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Unfamiliar",1,17,1046,1,NA,"Word vs PW",-11.5809554551323
"298",12450,"Base_NNL_806","NNL",2,21,"right","female","1","6","Word vs PW","padoti.wav","dotitu.wav",2,4,NA,"Unfamiliar",1,18,1123,1,NA,"Word vs PW",-10.5809554551323
"299",12451,"Base_NNL_806","NNL",2,21,"right","female","1","18","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,0.756281907372257,"Unfamiliar",1,19,1392,1,"Medial","Word vs FW",-9.58095545513234
"300",12452,"Base_NNL_806","NNL",2,21,"right","female","1","36","PW vs In FW","rogola.wav","bilabu.wav",1,1,-1.23434873110733,"Unfamiliar",5,20,1567,0,"Initial","PW vs FW",-8.58095545513234
"301",12453,"Base_NNL_806","NNL",2,21,"right","female","5","34","PW vs In FW","titupi.wav","papiro.wav",1,3,0.429540957672635,"Unfamiliar",5,21,1218,1,"Initial","PW vs FW",-7.58095545513234
"302",12454,"Base_NNL_806","NNL",2,21,"right","female","5","49","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.22985896637136,"Unfamiliar",1,22,1324,0,"Final","PW vs FW",-6.58095545513234
"303",12455,"Base_NNL_806","NNL",2,21,"right","female","5","54","PW vs Fin FW","tupiti.wav","pirogo.wav",2,3,0.820638616656125,"Unfamiliar",5,23,1375,1,"Final","PW vs FW",-5.58095545513234
"304",12456,"Base_NNL_806","NNL",2,21,"right","female","5","15","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.539772457704594,"Unfamiliar",1,24,1329,0,"Initial","Word vs FW",-4.58095545513234
"305",12457,"Base_NNL_806","NNL",2,21,"right","female","5","41","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.31107860864913,"Unfamiliar",1,25,1552,0,"Medial","PW vs FW",-3.58095545513234
"306",12458,"Base_NNL_806","NNL",2,21,"right","female","1","9","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.23434873110733,"Unfamiliar",1,26,1375,1,"Initial","Word vs FW",-2.58095545513234
"307",12459,"Base_NNL_806","NNL",2,21,"right","female","1","52","PW vs Fin FW","butupi.wav","tupiku.wav",1,3,1.3494944975745,"Unfamiliar",1,27,1372,1,"Final","PW vs FW",-1.58095545513234
"308",12460,"Base_NNL_806","NNL",2,21,"right","female","5","31","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.820638616656125,"Unfamiliar",1,28,1359,0,"Final","Word vs FW",-0.580955455132344
"309",12461,"Base_NNL_806","NNL",2,21,"right","female","1","2","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Unfamiliar",1,29,1335,1,NA,"Word vs PW",0.419044544867656
"310",12462,"Base_NNL_806","NNL",2,21,"right","female","5","37","PW vs In FW","tulabu.wav","labubi.wav",2,1,-0.539772457704594,"Unfamiliar",1,30,1327,0,"Initial","PW vs FW",1.41904454486766
"311",12463,"Base_NNL_806","NNL",2,21,"right","female","1","5","Word vs PW","bidaku.wav","dakugo.wav",2,2,NA,"Unfamiliar",1,31,1283,1,NA,"Word vs PW",2.41904454486766
"312",12464,"Base_NNL_806","NNL",2,21,"right","female","1","20","Word vs Med FW","padoti.wav","padati.wav",NA,4,1.5060831821829,"Unfamiliar",5,32,1476,0,"Medial","Word vs FW",3.41904454486766
"313",12465,"Base_NNL_806","NNL",2,21,"right","female","5","3","Word vs PW","bubida.wav","bidaku.wav",1,2,NA,"Unfamiliar",1,33,1393,0,NA,"Word vs PW",4.41904454486766
"314",12466,"Base_NNL_806","NNL",2,21,"right","female","5","22","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.31107860864913,"Unfamiliar",5,34,1526,1,"Medial","Word vs FW",5.41904454486766
"315",12467,"Base_NNL_806","NNL",2,21,"right","female","1","55","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,1.3494944975745,"Unfamiliar",5,35,1226,0,"Final","PW vs FW",6.41904454486766
"316",12468,"Base_NNL_806","NNL",2,21,"right","female","1","47","PW vs Med FW","labupa.wav","gopibu.wav",2,1,0.681696431891337,"Unfamiliar",5,36,1381,0,"Medial","PW vs FW",7.41904454486766
"317",12469,"Base_NNL_806","NNL",2,21,"right","female","1","51","PW vs Fin FW","kugola.wav","golaku.wav",1,1,-1.22985896637136,"Unfamiliar",1,37,1251,1,"Final","PW vs FW",8.41904454486766
"318",12470,"Base_NNL_806","NNL",2,21,"right","female","5","46","PW vs Med FW","papiti.wav","dotigo.wav",2,4,-0.996502409603964,"Unfamiliar",1,38,1126,0,"Medial","PW vs FW",9.41904454486766
"319",12471,"Base_NNL_806","NNL",2,21,"right","female","5","33","PW vs In FW","tudaku.wav","bubida.wav",1,2,-0.625245435400968,"Unfamiliar",5,39,1703,1,"Initial","PW vs FW",10.4190445448677
"320",12472,"Base_NNL_806","NNL",2,21,"right","female","1","19","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,-0.996502409603964,"Unfamiliar",1,40,1271,1,"Medial","Word vs FW",11.4190445448677
"321",12473,"Base_NNL_806","NNL",2,21,"right","female","1","43","PW vs Med FW","robida.wav","bipiku.wav",1,2,0.756281907372257,"Unfamiliar",1,41,1354,1,"Medial","PW vs FW",12.4190445448677
"322",12474,"Base_NNL_806","NNL",2,21,"right","female","1","26","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.22985896637136,"Unfamiliar",1,42,1657,1,"Final","Word vs FW",13.4190445448677
"323",12475,"Base_NNL_806","NNL",2,21,"right","female","5","38","PW vs In FW","gopiro.wav","piropa.wav",2,3,-0.539772457704594,"Unfamiliar",1,43,1599,0,"Initial","PW vs FW",14.4190445448677
"324",12476,"Base_NNL_806","NNL",2,21,"right","female","5","4","Word vs PW","kupado.wav","padoti.wav",1,4,NA,"Unfamiliar",5,44,1160,1,NA,"Word vs PW",15.4190445448677
"325",12477,"Base_NNL_806","NNL",2,21,"right","female","1","56","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,1.07824849447084,"Unfamiliar",1,45,1311,1,"Final","PW vs FW",16.4190445448677
"326",12478,"Base_NNL_806","NNL",2,21,"right","female","5","42","PW vs Med FW","tudoro.wav","butupi.wav",1,3,-0.996502409603964,"Unfamiliar",1,46,1424,0,"Medial","PW vs FW",17.4190445448677
"327",12479,"Base_NNL_806","NNL",2,21,"right","female","5","50","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.820638616656125,"Unfamiliar",1,47,1664,0,"Final","PW vs FW",18.4190445448677
"328",12480,"Base_NNL_806","NNL",2,21,"right","female","1","27","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,1.3494944975745,"Unfamiliar",1,48,1404,1,"Final","Word vs FW",19.4190445448677
"329",12481,"Base_NNL_806","NNL",2,21,"right","female","1","10","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,-0.625245435400968,"Unfamiliar",1,49,1573,1,"Initial","Word vs FW",20.4190445448677
"330",12482,"Base_NNL_806","NNL",2,21,"right","female","1","48","PW vs Med FW","pirogo.wav","tularo.wav",2,3,0.681696431891337,"Unfamiliar",5,50,1941,0,"Medial","PW vs FW",21.4190445448677
"331",12483,"Base_NNL_806","NNL",2,21,"right","female","5","30","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,1.3494944975745,"Unfamiliar",1,51,1381,0,"Final","Word vs FW",22.4190445448677
"332",12484,"Base_NNL_806","NNL",2,21,"right","female","1","44","PW vs Med FW","ropado.wav","padati.wav",1,4,1.5060831821829,"Unfamiliar",5,52,1633,0,"Medial","PW vs FW",23.4190445448677
"333",12485,"Base_NNL_806","NNL",2,21,"right","female","5","53","PW vs Fin FW","golati.wav","labupa.wav",2,1,1.07824849447084,"Unfamiliar",1,53,1607,0,"Final","PW vs FW",24.4190445448677
"334",12486,"Base_NNL_806","NNL",2,21,"right","female","5","8","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Unfamiliar",1,54,1476,0,NA,"Word vs PW",25.4190445448677
"335",12487,"Base_NNL_806","NNL",2,21,"right","female","5","32","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,1.07824849447084,"Unfamiliar",5,55,1660,1,"Final","Word vs FW",26.4190445448677
"336",12488,"Base_NNL_806","NNL",2,21,"right","female","5","21","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,0.681696431891337,"Unfamiliar",1,56,2142,0,"Medial","Word vs FW",27.4190445448677
"337",12489,"Base_NNL_807","NNL",1,25,"right","female","1","28","Word vs Fin FW","padoti.wav","padoro.wav",NA,4,0.820638616656125,"Unfamiliar",5,1,2606,0,"Final","Word vs FW",-27.5809554551323
"338",12490,"Base_NNL_807","NNL",1,25,"right","female","1","26","Word vs Fin FW","bidaku.wav","bidabu.wav",NA,2,-1.22985896637136,"Unfamiliar",1,2,1328,1,"Final","Word vs FW",-26.5809554551323
"339",12491,"Base_NNL_807","NNL",1,25,"right","female","5","46","PW vs Med FW","papiti.wav","dotigo.wav",2,4,-0.996502409603964,"Unfamiliar",1,3,1026,0,"Medial","PW vs FW",-25.5809554551323
"340",12492,"Base_NNL_807","NNL",1,25,"right","female","5","35","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.429540957672635,"Unfamiliar",5,4,1083,1,"Initial","PW vs FW",-24.5809554551323
"341",12493,"Base_NNL_807","NNL",1,25,"right","female","5","34","PW vs In FW","titupi.wav","papiro.wav",1,3,0.429540957672635,"Unfamiliar",5,5,1079,1,"Initial","PW vs FW",-23.5809554551323
"342",12494,"Base_NNL_807","NNL",1,25,"right","female","5","16","Word vs In FW","godoti.wav","padoti.wav",NA,4,0.266764696187699,"Unfamiliar",1,6,1132,0,"Initial","Word vs FW",-22.5809554551323
"343",12495,"Base_NNL_807","NNL",1,25,"right","female","1","5","Word vs PW","bidaku.wav","dakugo.wav",2,2,NA,"Unfamiliar",5,7,1254,0,NA,"Word vs PW",-21.5809554551323
"344",12496,"Base_NNL_807","NNL",1,25,"right","female","1","44","PW vs Med FW","ropado.wav","padati.wav",1,4,1.5060831821829,"Unfamiliar",5,8,1027,0,"Medial","PW vs FW",-20.5809554551323
"345",12497,"Base_NNL_807","NNL",1,25,"right","female","5","24","Word vs Med FW","papiti.wav","padoti.wav",NA,4,-0.996502409603964,"Unfamiliar",1,9,1133,0,"Medial","Word vs FW",-19.5809554551323
"346",12498,"Base_NNL_807","NNL",1,25,"right","female","5","22","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.31107860864913,"Unfamiliar",1,10,1737,0,"Medial","Word vs FW",-18.5809554551323
"347",12499,"Base_NNL_807","NNL",1,25,"right","female","1","48","PW vs Med FW","pirogo.wav","tularo.wav",2,3,0.681696431891337,"Unfamiliar",5,11,1909,0,"Medial","PW vs FW",-17.5809554551323
"348",12500,"Base_NNL_807","NNL",1,25,"right","female","5","14","Word vs In FW","godaku.wav","bidaku.wav",NA,2,-1.23434873110733,"Unfamiliar",5,12,1223,1,"Initial","Word vs FW",-16.5809554551323
"349",12501,"Base_NNL_807","NNL",1,25,"right","female","5","4","Word vs PW","kupado.wav","padoti.wav",1,4,NA,"Unfamiliar",5,13,1097,1,NA,"Word vs PW",-15.5809554551323
"350",12502,"Base_NNL_807","NNL",1,25,"right","female","1","10","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,-0.625245435400968,"Unfamiliar",1,14,1222,1,"Initial","Word vs FW",-14.5809554551323
"351",12503,"Base_NNL_807","NNL",1,25,"right","female","5","30","Word vs Fin FW","bidaro.wav","bidaku.wav",NA,2,1.3494944975745,"Unfamiliar",5,15,1486,1,"Final","Word vs FW",-13.5809554551323
"352",12504,"Base_NNL_807","NNL",1,25,"right","female","5","32","Word vs Fin FW","padobu.wav","padoti.wav",NA,4,1.07824849447084,"Unfamiliar",5,16,933,1,"Final","Word vs FW",-12.5809554551323
"353",12505,"Base_NNL_807","NNL",1,25,"right","female","5","37","PW vs In FW","tulabu.wav","labubi.wav",2,1,-0.539772457704594,"Unfamiliar",1,17,1433,0,"Initial","PW vs FW",-11.5809554551323
"354",12506,"Base_NNL_807","NNL",1,25,"right","female","1","27","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,1.3494944975745,"Unfamiliar",1,18,1333,1,"Final","Word vs FW",-10.5809554551323
"355",12507,"Base_NNL_807","NNL",1,25,"right","female","5","42","PW vs Med FW","tudoro.wav","butupi.wav",1,3,-0.996502409603964,"Unfamiliar",1,19,1079,0,"Medial","PW vs FW",-9.58095545513234
"356",12508,"Base_NNL_807","NNL",1,25,"right","female","1","2","Word vs PW","tupiro.wav","titupi.wav",1,3,NA,"Unfamiliar",5,20,1150,0,NA,"Word vs PW",-8.58095545513234
"357",12509,"Base_NNL_807","NNL",1,25,"right","female","5","33","PW vs In FW","tudaku.wav","bubida.wav",1,2,-0.625245435400968,"Unfamiliar",1,21,1056,0,"Initial","PW vs FW",-7.58095545513234
"358",12510,"Base_NNL_807","NNL",1,25,"right","female","5","45","PW vs Med FW","bilaku.wav","dakutu.wav",2,2,-1.31107860864913,"Unfamiliar",5,22,941,1,"Medial","PW vs FW",-6.58095545513234
"359",12511,"Base_NNL_807","NNL",1,25,"right","female","5","31","Word vs Fin FW","tupiti.wav","tupiro.wav",NA,3,0.820638616656125,"Unfamiliar",5,23,1180,1,"Final","Word vs FW",-5.58095545513234
"360",12512,"Base_NNL_807","NNL",1,25,"right","female","5","13","Word vs In FW","tulabu.wav","golabu.wav",NA,1,-0.539772457704594,"Unfamiliar",1,24,1312,0,"Initial","Word vs FW",-4.58095545513234
"361",12513,"Base_NNL_807","NNL",1,25,"right","female","1","51","PW vs Fin FW","kugola.wav","golaku.wav",1,1,-1.22985896637136,"Unfamiliar",1,25,1071,1,"Final","PW vs FW",-3.58095545513234
"362",12514,"Base_NNL_807","NNL",1,25,"right","female","1","9","Word vs In FW","golabu.wav","bilabu.wav",NA,1,-1.23434873110733,"Unfamiliar",1,26,876,1,"Initial","Word vs FW",-2.58095545513234
"363",12515,"Base_NNL_807","NNL",1,25,"right","female","5","50","PW vs Fin FW","padoro.wav","ropado.wav",1,4,0.820638616656125,"Unfamiliar",1,27,935,0,"Final","PW vs FW",-1.58095545513234
"364",12516,"Base_NNL_807","NNL",1,25,"right","female","1","56","PW vs Fin FW","dotigo.wav","padobu.wav",2,4,1.07824849447084,"Unfamiliar",1,28,1170,1,"Final","PW vs FW",-0.580955455132344
"365",12517,"Base_NNL_807","NNL",1,25,"right","female","5","49","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.22985896637136,"Unfamiliar",1,29,1149,0,"Final","PW vs FW",0.419044544867656
"366",12518,"Base_NNL_807","NNL",1,25,"right","female","5","3","Word vs PW","bubida.wav","bidaku.wav",1,2,NA,"Unfamiliar",1,30,2093,0,NA,"Word vs PW",1.41904454486766
"367",12519,"Base_NNL_807","NNL",1,25,"right","female","5","21","Word vs Med FW","gopibu.wav","golabu.wav",NA,1,0.681696431891337,"Unfamiliar",1,31,1205,0,"Medial","Word vs FW",2.41904454486766
"368",12520,"Base_NNL_807","NNL",1,25,"right","female","1","12","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.429540957672635,"Unfamiliar",1,32,957,1,"Initial","Word vs FW",3.41904454486766
"369",12521,"Base_NNL_807","NNL",1,25,"right","female","5","7","Word vs PW","labubi.wav","golabu.wav",2,1,NA,"Unfamiliar",5,33,1001,1,NA,"Word vs PW",4.41904454486766
"370",12522,"Base_NNL_807","NNL",1,25,"right","female","1","20","Word vs Med FW","padoti.wav","padati.wav",NA,4,1.5060831821829,"Unfamiliar",1,34,1116,1,"Medial","Word vs FW",5.41904454486766
"371",12523,"Base_NNL_807","NNL",1,25,"right","female","1","47","PW vs Med FW","labupa.wav","gopibu.wav",2,1,0.681696431891337,"Unfamiliar",1,35,1129,1,"Medial","PW vs FW",6.41904454486766
"372",12524,"Base_NNL_807","NNL",1,25,"right","female","5","54","PW vs Fin FW","tupiti.wav","pirogo.wav",2,3,0.820638616656125,"Unfamiliar",5,36,1365,1,"Final","PW vs FW",7.41904454486766
"373",12525,"Base_NNL_807","NNL",1,25,"right","female","5","23","Word vs Med FW","tularo.wav","tupiro.wav",NA,3,0.681696431891337,"Unfamiliar",5,37,1125,1,"Medial","Word vs FW",8.41904454486766
"374",12526,"Base_NNL_807","NNL",1,25,"right","female","1","18","Word vs Med FW","bidaku.wav","bipiku.wav",NA,2,0.756281907372257,"Unfamiliar",1,38,1304,1,"Medial","Word vs FW",9.41904454486766
"375",12527,"Base_NNL_807","NNL",1,25,"right","female","5","41","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.31107860864913,"Unfamiliar",5,39,1126,1,"Medial","PW vs FW",10.4190445448677
"376",12528,"Base_NNL_807","NNL",1,25,"right","female","5","53","PW vs Fin FW","golati.wav","labupa.wav",2,1,1.07824849447084,"Unfamiliar",1,40,2189,0,"Final","PW vs FW",11.4190445448677
"377",12529,"Base_NNL_807","NNL",1,25,"right","female","1","6","Word vs PW","padoti.wav","dotitu.wav",2,4,NA,"Unfamiliar",5,41,1233,0,NA,"Word vs PW",12.4190445448677
"378",12530,"Base_NNL_807","NNL",1,25,"right","female","5","29","Word vs Fin FW","golati.wav","golabu.wav",NA,1,1.07824849447084,"Unfamiliar",1,42,1601,0,"Final","Word vs FW",13.4190445448677
"379",12531,"Base_NNL_807","NNL",1,25,"right","female","1","11","Word vs In FW","tupiro.wav","papiro.wav",NA,3,0.429540957672635,"Unfamiliar",5,43,1327,0,"Initial","Word vs FW",14.4190445448677
"380",12532,"Base_NNL_807","NNL",1,25,"right","female","1","36","PW vs In FW","rogola.wav","bilabu.wav",1,1,-1.23434873110733,"Unfamiliar",5,44,1250,0,"Initial","PW vs FW",15.4190445448677
"381",12533,"Base_NNL_807","NNL",1,25,"right","female","1","55","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,1.3494944975745,"Unfamiliar",5,45,1833,0,"Final","PW vs FW",16.4190445448677
"382",12534,"Base_NNL_807","NNL",1,25,"right","female","5","8","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Unfamiliar",1,46,1571,0,NA,"Word vs PW",17.4190445448677
"383",12535,"Base_NNL_807","NNL",1,25,"right","female","1","17","Word vs Med FW","golabu.wav","godabu.wav",NA,1,-1.31107860864913,"Unfamiliar",1,47,1707,1,"Medial","Word vs FW",18.4190445448677
"384",12536,"Base_NNL_807","NNL",1,25,"right","female","1","39","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.23434873110733,"Unfamiliar",1,48,1072,1,"Initial","PW vs FW",19.4190445448677
"385",12537,"Base_NNL_807","NNL",1,25,"right","female","1","43","PW vs Med FW","robida.wav","bipiku.wav",1,2,0.756281907372257,"Unfamiliar",1,49,1323,1,"Medial","PW vs FW",20.4190445448677
"386",12538,"Base_NNL_807","NNL",1,25,"right","female","1","25","Word vs Fin FW","golabu.wav","golaku.wav",NA,1,-1.22985896637136,"Unfamiliar",1,50,1530,1,"Final","Word vs FW",21.4190445448677
"387",12539,"Base_NNL_807","NNL",1,25,"right","female","1","1","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Unfamiliar",1,51,1425,1,NA,"Word vs PW",22.4190445448677
"388",12540,"Base_NNL_807","NNL",1,25,"right","female","1","52","PW vs Fin FW","butupi.wav","tupiku.wav",1,3,1.3494944975745,"Unfamiliar",5,52,2020,0,"Final","PW vs FW",23.4190445448677
"389",12541,"Base_NNL_807","NNL",1,25,"right","female","5","38","PW vs In FW","gopiro.wav","piropa.wav",2,3,-0.539772457704594,"Unfamiliar",1,53,1119,0,"Initial","PW vs FW",24.4190445448677
"390",12542,"Base_NNL_807","NNL",1,25,"right","female","1","40","PW vs In FW","dotitu.wav","godoti.wav",2,4,0.266764696187699,"Unfamiliar",5,54,2051,0,"Initial","PW vs FW",25.4190445448677
"391",12543,"Base_NNL_807","NNL",1,25,"right","female","1","19","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,-0.996502409603964,"Unfamiliar",1,55,1509,1,"Medial","Word vs FW",26.4190445448677
"392",12544,"Base_NNL_807","NNL",1,25,"right","female","5","15","Word vs In FW","gopiro.wav","tupiro.wav",NA,3,-0.539772457704594,"Unfamiliar",1,56,912,0,"Initial","Word vs FW",27.4190445448677
"393",12545,"Base_NNL_808","NNL",2,19,"right","female","5","53","PW vs Fin FW","golati.wav","labupa.wav",2,1,1.07824849447084,"Unfamiliar",5,1,3960,1,"Final","PW vs FW",-27.5809554551323
"394",12546,"Base_NNL_808","NNL",2,19,"right","female","1","12","Word vs In FW","padoti.wav","tudoti.wav",NA,4,0.429540957672635,"Unfamiliar",1,2,2352,1,"Initial","Word vs FW",-26.5809554551323
"395",12547,"Base_NNL_808","NNL",2,19,"right","female","5","41","PW vs Med FW","godabu.wav","kugola.wav",1,1,-1.31107860864913,"Unfamiliar",1,3,2831,0,"Medial","PW vs FW",-25.5809554551323
"396",12548,"Base_NNL_808","NNL",2,19,"right","female","5","8","Word vs PW","piropa.wav","tupiro.wav",2,3,NA,"Unfamiliar",1,4,1250,0,NA,"Word vs PW",-24.5809554551323
"397",12549,"Base_NNL_808","NNL",2,19,"right","female","1","39","PW vs In FW","dakugo.wav","godaku.wav",2,2,-1.23434873110733,"Unfamiliar",1,5,1297,1,"Initial","PW vs FW",-23.5809554551323
"398",12550,"Base_NNL_808","NNL",2,19,"right","female","1","55","PW vs Fin FW","dakutu.wav","bidaro.wav",2,2,1.3494944975745,"Unfamiliar",5,6,1169,0,"Final","PW vs FW",-22.5809554551323
"399",12551,"Base_NNL_808","NNL",2,19,"right","female","5","3","Word vs PW","bubida.wav","bidaku.wav",1,2,NA,"Unfamiliar",5,7,1903,1,NA,"Word vs PW",-21.5809554551323
"400",12552,"Base_NNL_808","NNL",2,19,"right","female","1","51","PW vs Fin FW","kugola.wav","golaku.wav",1,1,-1.22985896637136,"Unfamiliar",5,8,1791,0,"Final","PW vs FW",-20.5809554551323
"401",12553,"Base_NNL_808","NNL",2,19,"right","female","1","19","Word vs Med FW","tupiro.wav","tudoro.wav",NA,3,-0.996502409603964,"Unfamiliar",1,9,1163,1,"Medial","Word vs FW",-19.5809554551323
"402",12554,"Base_NNL_808","NNL",2,19,"right","female","5","35","PW vs In FW","tudoti.wav","kupado.wav",1,4,0.429540957672635,"Unfamiliar",5,10,1310,1,"Initial","PW vs FW",-18.5809554551323
"403",12555,"Base_NNL_808","NNL",2,19,"right","female","5","46","PW vs Med FW","papiti.wav","dotigo.wav",2,4,-0.996502409603964,"Unfamiliar",1,11,1081,0,"Medial","PW vs FW",-17.5809554551323
"404",12556,"Base_NNL_808","NNL",2,19,"right","female","1","6","Word vs PW","padoti.wav","dotitu.wav",2,4,NA,"Unfamiliar",1,12,1332,1,NA,"Word vs PW",-16.5809554551323
"405",12557,"Base_NNL_808","NNL",2,19,"right","female","5","42","PW vs Med FW","tudoro.wav","butupi.wav",1,3,-0.996502409603964,"Unfamiliar",1,13,1595,0,"Medial","PW vs FW",-15.5809554551323
"406",12558,"Base_NNL_808","NNL",2,19,"right","female","5","54","PW vs Fin FW","tupiti.wav","pirogo.wav",2,3,0.820638616656125,"Unfamiliar",5,14,1009,1,"Final","PW vs FW",-14.5809554551323
"407",12559,"Base_NNL_808","NNL",2,19,"right","female","1","1","Word vs PW","golabu.wav","rogola.wav",1,1,NA,"Unfamiliar",1,15,1462,1,NA,"Word vs PW",-13.5809554551323
"408",12560,"Base_NNL_808","NNL",2,19,"right","female","5","33","PW vs In FW","tudaku.wav","bubida.wav",1,2,-0.625245435400968,"Unfamiliar",1,16,1316,0,"Initial","PW vs FW",-12.5809554551323
"409",12561,"Base_NNL_808","NNL",2,19,"right","female","1","27","Word vs Fin FW","tupiro.wav","tupiku.wav",NA,3,1.3494944975745,"Unfamiliar",1,17,1114,1,"Final","Word vs FW",-11.5809554551323
"410",12562,"Base_NNL_808","NNL",2,19,"right","female","5","22","Word vs Med FW","bilaku.wav","bidaku.wav",NA,2,-1.31107860864913,"Unfamiliar",5,18,1609,1,"Medial","Word vs FW",-10.5809554551323
"411",12563,"Base_NNL_808","NNL",2,19,"right","female","5","38","PW vs In FW","gopiro.wav","piropa.wav",2,3,-0.539772457704594,"Unfamiliar",5,19,1574,1,"Initial","PW vs FW",-9.58095545513234
"412",12564,"Base_NNL_808","NNL",2,19,"right","female","5","49","PW vs Fin FW","bidabu.wav","robida.wav",1,2,-1.22985896637136,"Unfamiliar",5,20,1283,1,"Final","PW vs FW",-8.58095545513234
"413",12565,"Base_NNL_808","NNL",2,19,"right","female","1","11","Word vs In FW","tupiro.wav","papiro.wav",NA,3,0.429540957672635,"Unfamiliar",1,21,994,1,"Initial","Word vs FW",-7.58095545513234
"414",12566,"Base_NNL_808","NNL",2,19,"right","female","1","10","Word vs In FW","bidaku.wav","tudaku.wav",NA,2,-0.625245435400968,"Unfamiliar",1,22,940,1,"Initial","Word vs FW",-6.58095545513234
"415",12567,"Base_NNL_808","NNL",2,19,"right","female","5","4","Word vs PW","kupado.wav","padoti.wav",1,4,NA,"Unfamiliar",5,23,1049,1,NA,"Word vs PW",-5.58095545513234
"416",12568,"Base_NNL_808","NNL",2,19,"right","female","5","37","PW vs In FW","tulabu.wav","labubi.wav",2,1,-0.539772457704594,"Unfamiliar",5,24,936,1,"Initial","PW vs FW",-4.58095545513234
